年月,地區,卡數,總交易筆數,總交易金額[新臺幣],跨境交易筆數,跨境交易金額[新臺幣]
202203,65000000,5399149,38109178,50324147797,606787,1991719391
202203,68000000,2513598,17130586,23470278156,265781,803231006
202203,10004000,654147,4752019,6663585547,68221,248633122
202203,10018000,629774,4581239,6291489122,70487,268044281
202203,10005000,425037,2720656,3778100181,33673,90014291
202203,66000000,3232457,21665110,32213165825,315656,1221349834
202203,10007000,906142,5419578,8040567875,76695,187798457
202203,10008000,309689,1826205,2603441513,24460,62579895
202203,10009000,384416,2259722,3281082948,29713,65327026
202203,10010000,287972,1652225,2337638415,25130,60473106
202203,10020000,255798,1541899,2224698752,21292,62584753
202203,67000000,1823961,11287582,15982797494,152714,449016501
202203,64000000,2879753,17879577,25962718990,264877,760602994
202203,10013000,520879,2946948,4437388762,46479,100672032
202203,10017000,388765,2512720,3257765284,35573,102211906
202203,10002000,325008,2053151,2842769227,29559,66703434
202203,10015000,222670,1427583,2077132295,18684,43772357
202203,10014000,115811,706249,1005917100,9551,15973523
202203,10016000,53324,321948,487494322,4443,8180106
202203,09020000,47184,274142,423277579,3504,5727229
202203,09007000,6602,47213,71451350,683,2675455
202204,63000000,3981579,30910125,44620179594,658686,2933352611
202204,65000000,5343727,36770806,48634172861,629914,1936745400
202204,68000000,2495161,16689149,23221005308,298694,846743552
202204,10004000,648654,4611981,6711568283,67671,250199947
202204,10018000,622872,4440961,6429702378,74422,276011626
202204,10005000,420504,2643244,3680539066,37440,95850091
202204,66000000,3191311,20855571,30371047236,330986,1106395584
202204,10007000,896716,5220150,7759773205,76679,194532588
202204,10008000,305365,1758544,2502911498,24766,54699453
202204,10009000,380177,2164792,3150429114,29298,64045418
202204,10010000,285640,1585203,2266185213,28757,74713363
202204,10020000,254568,1493356,2158704771,22395,63396922
202204,67000000,1808595,10849339,15561794736,155712,451699582
202204,64000000,2853782,17244939,25300023712,273387,860834959
202204,10013000,516941,2847994,4312395394,42192,90781634
202204,10017000,382886,2406601,3110630265,36736,98775232
202204,10002000,320914,1982080,2717592735,30622,65136087
202204,10015000,220374,1384443,1965007176,19525,45792187
202204,10014000,115041,681932,962230693,9718,18040546
202204,10016000,51484,298620,404026373,4192,7419176
202204,09020000,46394,260462,399148135,3300,4981270
202204,09007000,6529,45647,64555256,607,1360830
202205,63000000,3937308,31088245,50770020120,725832,3450491005
202205,65000000,5306393,37194599,51139346395,711388,2109957472
202205,68000000,2486312,17063046,24175451451,353692,882287556
202205,10004000,649776,4729956,8144231218,76760,311469462
202205,10018000,625184,4570622,8299630379,81618,306513229
202205,10005000,421850,2719403,3853744064,43022,111278708
202205,66000000,3188539,21386051,32290742382,362358,1321065091
202205,10007000,897324,5369245,7995164448,84236,194799128
202205,10008000,304616,1812116,2561699154,27593,65323042
202205,10009000,381449,2228734,3289022065,30535,69736718
202205,10010000,285954,1630990,2390239617,29316,97696060
202205,10020000,254267,1534942,2308876970,24063,67135355
202205,67000000,1806284,11165352,16579206584,183208,522604609
202205,64000000,2847318,17736220,26969388928,325571,954600820
202205,10013000,517638,2937593,4422059306,42360,145692471
202205,10017000,381588,2443646,3215067349,39014,104485609
202205,10002000,321702,2066055,2852170978,35684,70635499
202205,10015000,220418,1430598,2012139666,22440,49200717
202205,10014000,116405,715568,1009580563,11988,22041682
202205,10016000,50560,305011,417988339,4500,7705433
202205,09020000,45718,266240,375857685,3859,6526991
202205,09007000,6184,42262,65574526,696,2093014
202206,63000000,4021012,32508331,90742454976,785411,3792817226
202206,65000000,5434730,39065044,67382735112,744299,2147916827
202206,68000000,2534229,17676258,29715605916,361473,926674165
202206,10004000,661217,4881116,13217971116,92258,321991672
202206,10018000,634548,4706565,14230164724,88474,312480753
202206,10005000,428238,2797208,4406988205,40804,109921471
202206,66000000,3232545,22064658,41131371001,377483,1241031751
202206,10007000,905989,5554064,9371406307,85644,207271866
202206,10008000,307848,1860016,2867321628,29936,77383981
202206,10009000,386815,2306518,3805938966,32756,87259690
202206,10010000,287890,1669539,2483422607,27759,69003665
202206,10020000,255838,1572986,2613197867,24871,73259894
202206,67000000,1824269,11510494,21126607612,208736,532824849
202206,64000000,2872671,18228719,30866995202,339329,954935447
202206,10013000,522480,3020388,4657750281,43369,117301223
202206,10017000,388949,2548516,3773264170,42205,117903384
202206,10002000,326930,2132040,3054362006,37468,75966465
202206,10015000,223546,1471895,2151100295,23667,53107073
202206,10014000,117029,736423,1095719630,10686,22867933
202206,10016000,51536,321798,454461049,4739,7250141
202206,09020000,46722,280780,411220946,4232,6911630
202206,09007000,6535,47735,74377726,637,2223712
202207,63000000,4148494,34785445,49155145924,860560,4309559873
202207,65000000,5571546,41522765,52150548202,785865,2365608035
202207,68000000,2618385,18732221,24579547519,381049,948544828
202207,10004000,684444,5264776,7430944677,121428,561527121
202207,10018000,649392,5006736,6743156605,94768,323410476
202207,10005000,441170,2961967,3919024925,40376,105097942
202207,66000000,3340454,23497072,32558431347,398159,1354447297
202207,10007000,939929,5905257,8151665293,89329,226036931
202207,10008000,318581,1972638,2707093919,29068,85575227
202207,10009000,405322,2470131,3403350385,32556,74897716
202207,10010000,297602,1773294,2495501911,28126,133069052
202207,10020000,266867,1655960,2331955118,26128,66770745
202207,67000000,1877086,12144129,16621490152,223061,540539079
202207,64000000,2990997,19429022,26807704261,348941,969729280
202207,10013000,544717,3218378,4549547432,45778,107233297
202207,10017000,397526,2685390,3374646887,41819,127930685
202207,10002000,337247,2236306,2953287826,40313,76575863
202207,10015000,229873,1531919,2063594446,24330,49765284
202207,10014000,121033,783653,1056612440,11468,20894889
202207,10016000,53568,343221,497685070,4639,36592518
202207,09020000,48249,300528,397425342,3775,7142426
202207,09007000,6885,53386,73232970,694,1686368
202208,63000000,4205309,35557010,51507842372,886585,4136219092
202208,65000000,5636749,42034171,55066541797,796267,2451315646
202208,68000000,2662456,18906031,25687305031,384693,1071131196
202208,10004000,697720,5345206,7570955795,126719,381360573
202208,10018000,656220,5068828,7147779524,92068,345733445
202208,10005000,447256,2962792,4041457391,39976,102059830
202208,66000000,3385098,23719867,34520267325,408299,1446354871
202208,10007000,954200,5912830,8668147021,89141,227740473
202208,10008000,323902,1978769,2810938753,30343,79054258
202208,10009000,412321,2486415,3613586710,31896,77890903
202208,10010000,303260,1792950,2520205491,33260,78374051
202208,10020000,273711,1692008,2466110653,25986,68324368
202208,67000000,1910043,12305789,17551532672,246437,606750397
202208,64000000,3042906,19736042,28067158274,352776,995645917
202208,10013000,549403,3218662,4805092667,45952,120906632
202208,10017000,403038,2731368,3496833761,42189,108645034
202208,10002000,342481,2245666,3075618130,41436,69593228
202208,10015000,233507,1552429,2178709454,23931,50659826
202208,10014000,123032,797956,1104390928,10365,24199028
202208,10016000,54996,356213,557675930,4350,60105627
202208,09020000,49497,313664,431268931,3843,7747671
202208,09007000,7018,55304,84150871,597,1481067
202209,63000000,4150539,32989706,50242557106,891472,4951042550
202209,65000000,5568961,39295742,53317008705,794037,2940275880
202209,68000000,2632555,17668967,24795728127,355988,1148699718
202209,10004000,690875,5018303,7394303434,138308,575429094
202209,10018000,649145,4747404,6919422768,92679,430637073
202209,10005000,441133,2779847,3894754916,38893,109517960
202209,66000000,3365867,22580334,34364407826,426083,1847340160
202209,10007000,942707,5593865,8401623635,86407,251042625
202209,10008000,319217,1872436,2727971705,30679,98039935
202209,10009000,404849,2336627,3439045668,31911,117634790
202209,10010000,297815,1698213,2470612205,27539,109775811
202209,10020000,268272,1595148,2368116685,23997,73707636
202209,67000000,1880739,11606154,16690410003,195978,681619205
202209,64000000,2994162,18737739,27546710082,325665,1132956150
202209,10013000,539429,3034308,4541177433,43385,118285371
202209,10017000,397985,2547939,3387543398,41558,131618886
202209,10002000,337698,2099465,2980338470,38405,104370325
202209,10015000,229530,1442307,2029734827,21723,56211712
202209,10014000,121708,748165,1047265716,9713,19685246
202209,10016000,54071,334433,468768708,4712,11163491
202209,09020000,48537,292352,422234721,3218,7229467
202209,09007000,6712,50096,69013464,572,2467240
202210,63000000,4238026,34611547,55281005699,1007405,5841734341
202210,65000000,5703071,41248086,58000402451,869270,3450025709
202210,68000000,2700443,18695541,27117008942,396794,1252894679
202210,10004000,706430,5296487,7624817986,151144,436909885
202210,10018000,665458,5004201,7480025651,104072,492472882
202210,10005000,450885,2920292,4106964215,41655,114637951
202210,66000000,3439092,23833866,35930351459,457722,1765208455
202210,10007000,963203,5922623,8903868650,107842,268093354
202210,10008000,325726,1978087,2894794828,39114,115891959
202210,10009000,415176,2482233,3623857256,33408,99115356
202210,10010000,305998,1806114,2677107694,30138,100189871
202210,10020000,276653,1690004,2577063802,26746,76478620
202210,67000000,1928050,12228436,17871380098,207056,851591353
202210,64000000,3073428,19784677,29511176585,355803,1261462718
202210,10013000,556704,3233193,4958307963,46422,117868692
202210,10017000,407589,2682041,3684618970,44457,139019653
202210,10002000,346532,2214314,3164261204,41315,100937566
202210,10015000,237223,1530726,2234067002,29254,57442721
202210,10014000,124186,783859,1078029604,12967,29060514
202210,10016000,55574,352734,498439258,4966,10477089
202210,09020000,49187,304726,429533471,3830,16208924
202210,09007000,6978,51986,72394216,579,1278976
202211,63000000,4267354,34872348,59159926590,1132224,6212083306
202211,65000000,5776247,41898171,61032690790,998535,3631592895
202211,68000000,2710199,18837693,28243337384,469927,1492849332
202211,10004000,707732,5322762,8215835421,174048,560924428
202211,10018000,670571,5024833,7756773596,118877,534362250
202211,10005000,452432,2937976,4170819834,47402,117643380
202211,66000000,3465450,23889499,36581024540,527163,2161667555
202211,10007000,969319,5945502,9171197687,124906,342026000
202211,10008000,326984,1980517,2979503797,39146,135630162
202211,10009000,414098,2462635,3774669679,39001,135076417
202211,10010000,306856,1806115,2706501132,31900,95928673
202211,10020000,274825,1686861,2652927533,30015,94910305
202211,67000000,1951905,12416949,20207361870,246296,869887051
202211,64000000,3082621,19734015,31064956177,406774,1407857726
202211,10013000,557751,3234334,5061004811,55095,155471193
202211,10017000,411178,2714355,3843513781,50775,174797822
202211,10002000,351689,2260637,3382725631,46664,126901240
202211,10015000,239012,1552796,2261840372,27266,65765453
202211,10014000,125373,792392,1149760489,12902,36985830
202211,10016000,56298,361021,534573664,5842,11659224
202211,09020000,49635,304768,491047045,5047,62112788
202211,09007000,7147,51277,73612153,586,1410556
202212,63000000,4312475,36515142,61338496990,1288342,6722685685
202212,65000000,5854221,43821863,64392711160,1107729,4023821039
202212,68000000,2755927,19809399,29894314024,507358,1641607817
202212,10004000,723710,5727600,9133722076,228083,632451370
202212,10018000,687638,5405126,8812859315,139778,578145643
202212,10005000,464075,3145931,4685348528,53900,150450240
202212,66000000,3532761,25271106,40058550367,566997,2305455111
202212,10007000,989677,6291592,9922502999,132158,391258869
202212,10008000,335516,2129507,3267183851,66727,145917396
202212,10009000,425190,2630313,4016985857,44777,134508834
202212,10010000,314472,1908099,2946403762,31799,92771654
202212,10020000,278806,1776330,2836471435,33101,120013651
202212,67000000,1982334,12966666,20062245740,266458,1216617666
202212,64000000,3133446,20733492,32504621713,459392,1573611592
202212,10013000,568530,3417806,5455200961,60865,171876495
202212,10017000,417983,2864477,4102056521,56348,215484707
202212,10002000,355893,2385553,3647670171,52119,155376952
202212,10015000,241707,1639488,2397019864,28111,70131826
202212,10014000,127140,837713,1218442018,13382,31708821
202212,10016000,57216,379108,575191634,6806,14077764
202212,09020000,52035,326519,499671229,5415,13019981
202212,09007000,7200,53813,95729359,901,2637690
202301,63000000,4275783,34418747,58040911333,1460703,7599479428
202301,65000000,5845921,41988262,61025690806,1236229,4359601574
202301,68000000,2758499,19079236,28536844737,548152,1851282697
202301,10004000,719097,5518100,8475213028,312874,815692466
202301,10018000,678631,5087675,7877364965,165259,663193679
202301,10005000,459119,2983258,4329259357,58671,192064503
202301,66000000,3521311,24330489,38479761080,626480,2397653814
202301,10007000,984736,6017373,9346178057,138223,385289494
202301,10008000,331353,2064007,3015489539,112213,124696894
202301,10009000,422293,2488253,3816825514,44458,143086300
202301,10010000,313390,1816369,2767176883,36545,151968817
202301,10020000,277925,1699068,2697254436,37062,130991848
202301,67000000,1972893,12521236,19093919834,293707,1014511895
202301,64000000,3134970,20068047,31066907799,524963,1851003115
202301,10013000,566713,3273505,5147145781,65070,188389689
202301,10017000,414213,2718183,3831642739,63603,209999408
202301,10002000,353385,2281946,3330338371,57051,152617425
202301,10015000,239518,1566084,2296288726,31373,84419771
202301,10014000,125810,796603,1162518435,14586,32055414
202301,10016000,56441,359821,540711675,7331,15527103
202301,09020000,51638,308949,477473339,5845,21649755
202301,09007000,7288,54272,84402902,1112,2597042
202302,63000000,4241909,32367918,50705972743,1377881,6281680325
202302,65000000,5772185,39200426,54578888396,1226406,4320278319
202302,68000000,2726933,17852081,25680717181,635845,1871181327
202302,10004000,719592,5249515,7646618776,382260,601864935
202302,10018000,681716,4772338,7217061463,159678,591290089
202302,10005000,454789,2780836,3935155084,63471,190312288
202302,66000000,3496767,22672391,34515390660,679815,2391044057
202302,10007000,972691,5635463,8411109175,161063,405464912
202302,10008000,327938,1974226,2709089702,148731,113849144
202302,10009000,419286,2362941,3513544674,51371,160873562
202302,10010000,310766,1719126,2523178963,39969,150775273
202302,10020000,275850,1594699,2455560264,39400,137909199
202302,67000000,1961716,11736009,17219192596,328722,1013779188
202302,64000000,3084103,18659799,27613586648,553183,1739309708
202302,10013000,556276,3060293,4597031242,73759,191914212
202302,10017000,410388,2556027,3390995747,66214,204101749
202302,10002000,349080,2130385,3004270858,65400,171113722
202302,10015000,237341,1472280,2107944243,34099,90334801
202302,10014000,124494,751514,1039377852,16449,39606518
202302,10016000,56581,349347,519260717,7671,18767581
202302,09020000,51576,302909,478375836,7300,20519981
202302,09007000,6921,44828,72056652,1001,2306098
202303,63000000,4397946,36415876,56981212977,1495016,7115698002
202303,65000000,6006402,44011614,60360245300,1336762,4530079900
202303,68000000,2825040,19908464,28190625538,708516,1915189024
202303,10004000,744829,5766244,8383331393,349593,749148184
202303,10018000,703806,5289164,7831834028,173861,693109477
202303,10005000,471774,3116423,4373116544,71395,208700736
202303,66000000,3639928,25448552,38421481043,739543,2661756842
202303,10007000,1008833,6266830,9446011891,166672,468856402
202303,10008000,340668,2169768,3056982035,126068,127468428
202303,10009000,434339,2640464,3908065337,64690,171711781
202303,10010000,322243,1917693,2782590683,43069,135101389
202303,10020000,286235,1767117,2660430642,43194,148954251
202303,67000000,2033744,13110477,19051657315,356809,1150639722
202303,64000000,3200367,20792393,30706650275,584048,1899899959
202303,10013000,578655,3413838,5123038896,77464,222338675
202303,10017000,426927,2875230,3871586196,75821,245447761
202303,10002000,365347,2407857,3370536188,74543,174847002
202303,10015000,245153,1650931,2345468821,39155,90803375
202303,10014000,128522,839246,1178032197,17195,39459688
202303,10016000,57959,383984,561048810,8222,17634073
202303,09020000,52373,328642,494429015,6858,15422953
202303,09007000,7049,48406,69362400,952,1701946
202304,63000000,4399559,35602161,56593750735,1580167,7648114982
202304,65000000,6020445,43252172,59759980584,1384053,4860158723
202304,68000000,2849178,19723295,28034888958,701879,1955198742
202304,10004000,753685,5732181,8623787327,341801,912957389
202304,10018000,707877,5262527,7883240748,190666,705121809
202304,10005000,472474,3076713,4360703036,81022,225899090
202304,66000000,3661769,25217552,38000517925,744003,2856138298
202304,10007000,1013404,6207477,9262563453,154299,466032985
202304,10008000,341985,2097300,2996399329,77827,129939902
202304,10009000,436402,2620967,3793887051,64148,169037565
202304,10010000,324518,1900906,2763224466,40735,125119485
202304,10020000,289537,1761906,2638021697,45198,141960184
202304,67000000,2050106,13009397,18965330165,349225,1207623754
202304,64000000,3218068,20554550,30031408535,557062,1901592869
202304,10013000,578215,3365590,4962731866,76421,224405790
202304,10017000,426786,2809695,3787167703,77663,272886284
202304,10002000,363924,2347229,3245102591,67338,172608328
202304,10015000,245146,1613552,2255080059,36094,94399751
202304,10014000,128059,821385,1130071333,16649,39751898
202304,10016000,56872,367407,492039089,6567,15403156
202304,09020000,52180,322521,454998918,5882,17416503
202304,09007000,7034,50399,68885457,1145,2287541
202305,63000000,4478036,37982137,135666871642,1571665,7731862347
202305,65000000,6133017,46050583,91429743853,1406335,4862953612
202305,68000000,2906799,21009333,41259678975,748094,2045998988
202305,10004000,768957,6036487,21319963220,324579,667415331
202305,10018000,725373,5568801,24367601547,172443,643945743
202305,10005000,483971,3290342,6178175631,92305,204229095
202305,66000000,3731224,26775465,56787939822,800514,2884204629
202305,10007000,1033804,6594161,12998464488,164739,473875889
202305,10008000,349689,2242526,3937128246,93376,138570750
202305,10009000,445102,2765114,5141778302,60183,178050515
202305,10010000,333437,2029500,3438866445,42411,129203395
202305,10020000,295394,1879166,3707152657,47588,158248383
202305,67000000,2089835,13798272,29128269782,359396,1202174703
202305,64000000,3282544,21748173,43402466605,599628,1942613456
202305,10013000,591030,3565538,6247134734,78939,226876656
202305,10017000,434959,2994106,5020138176,79951,243637965
202305,10002000,373549,2516572,4107504154,73961,176875256
202305,10015000,250183,1715604,2769205046,38981,110211065
202305,10014000,130861,870528,1360033838,16018,37065404
202305,10016000,57566,390165,598680238,7203,18351422
202305,09020000,52875,342319,540733294,6490,20213016
202305,09007000,7213,53283,93432477,860,2844590
202306,63000000,4438577,37290861,59180825114,1922333,8719496749
202306,65000000,6087267,45431910,62238271868,1697495,5661869809
202306,68000000,2892292,20766439,29025962864,830531,2318821485
202306,10004000,764309,5958110,8652003940,340587,797226135
202306,10018000,718519,5505524,8261137235,227837,763459481
202306,10005000,481400,3248292,4431701604,98335,242108434
202306,66000000,3708059,26388001,39283877698,894845,3085898954
202306,10007000,1024232,6499143,9510548357,182686,521313041
202306,10008000,346054,2194959,3206709269,95121,175300491
202306,10009000,441488,2729975,3937502815,74351,203688176
202306,10010000,330976,1994329,2840901921,48110,164670059
202306,10020000,293382,1843378,2750835157,53065,170938086
202306,67000000,2067292,13626054,19409370052,441795,1350790727
202306,64000000,3243963,21361359,30746904148,687431,2154356347
202306,10013000,585746,3502772,5121412454,89444,241671625
202306,10017000,432430,2949743,3886840115,92217,292035528
202306,10002000,370466,2478724,3418330988,82860,191556676
202306,10015000,247898,1684545,2330125110,46156,110221072
202306,10014000,129831,856009,1218282210,17706,46060657
202306,10016000,57204,384994,510900901,7985,18694048
202306,09020000,52690,338487,465197356,7514,25740325
202306,09007000,7200,54534,78845441,1166,2674523
202307,63000000,4501507,39472608,60600947312,2062836,9648752904
202307,65000000,6197383,48231736,63580011537,1730150,5928206248
202307,68000000,2951835,22177447,29941493109,926300,2391861710
202307,10004000,783096,6430478,9062666462,433962,911941234
202307,10018000,733451,5860417,8478305099,254057,861846804
202307,10005000,492561,3478425,4660581309,101516,250284724
202307,66000000,3797749,28225618,40843213927,988310,3548168351
202307,10007000,1049024,6997384,9911282390,206189,574096007
202307,10008000,355036,2374550,3260678894,125293,186676101
202307,10009000,453887,2947956,4166863414,90904,224479434
202307,10010000,339799,2133152,2993516603,55674,184085553
202307,10020000,300729,1976507,2919689599,62379,198343698
202307,67000000,2113935,14376247,20264143279,467315,1517141163
202307,64000000,3326225,22570403,31877453407,752432,2380847382
202307,10013000,600530,3727007,5334105437,98563,254962115
202307,10017000,439513,3124528,3953434536,92402,279421620
202307,10002000,378941,2666133,3623267573,92978,234504232
202307,10015000,251818,1789352,2410595395,53006,117608022
202307,10014000,132661,906688,1217201056,22084,57200015
202307,10016000,59661,416900,557208162,9714,21386306
202307,09020000,54027,371549,486194624,11359,23409540
202307,09007000,7546,60363,80817939,1835,4361091
202308,63000000,4526097,39035642,60869485682,2045242,8959397000
202308,65000000,6232566,47927679,64831708457,1837281,5898523299
202308,68000000,3006428,22501889,30597662269,1245598,2505107427
202308,10004000,787887,6637871,9127548285,647506,899971136
202308,10018000,736479,5840794,8586596294,253698,908422365
202308,10005000,493205,3469226,4698642971,119946,269616808
202308,66000000,3832514,28223643,41362841174,1090957,3393368091
202308,10007000,1052887,7000841,10138894506,240939,547575568
202308,10008000,357354,2444948,3335364684,199247,213842683
202308,10009000,457656,2947925,4268609809,96598,220286579
202308,10010000,345962,2147709,3015247240,63655,171444111
202308,10020000,309355,1997440,3019607465,68196,244804164
202308,67000000,2141536,14519889,20825443735,482152,1548433189
202308,64000000,3369361,22837887,32690328968,940793,2319800302
202308,10013000,607390,3753769,5521227530,114213,266218007
202308,10017000,440322,3092103,4022593098,94943,276298828
202308,10002000,381950,2670760,3714722890,101108,279298366
202308,10015000,254070,1811317,2521610754,55943,134409675
202308,10014000,134376,925737,1257139626,25801,56678564
202308,10016000,60645,428397,589326449,9909,20225592
202308,09020000,53994,368854,492209708,10981,21550423
202308,09007000,7497,61140,86101636,1600,3485109
202309,63000000,4368895,37798946,61689534767,1923552,9570686639
202309,65000000,6019086,46375640,64178578936,1779537,6083136458
202309,68000000,2871838,21317511,30142419046,986664,2661845540
202309,10004000,758315,6124776,8848186877,357590,770121990
202309,10018000,707232,5596696,8248686449,221738,759055365
202309,10005000,477417,3310673,4575829502,107025,243756044
202309,66000000,3700169,26948787,41722929709,940889,3478643051
202309,10007000,1023008,6618449,9762955751,196002,536630024
202309,10008000,346164,2247767,3231894569,108793,186850165
202309,10009000,441910,2780014,4057336935,80718,195054429
202309,10010000,328648,2028749,2923601494,54044,224317108
202309,10020000,292760,1878639,2858757361,59473,191506842
202309,67000000,2055889,13778692,19958501333,438305,1535683755
202309,64000000,3222395,21672369,32564991351,772966,2461427815
202309,10013000,583708,3546666,5320918346,101659,277254720
202309,10017000,426645,2988151,3959496532,96240,270140176
202309,10002000,371547,2507389,3583705266,80889,284960094
202309,10015000,247814,1687282,2345286456,44624,129405629
202309,10014000,130716,868035,1184790863,20485,44579155
202309,10016000,59017,397737,531691453,7852,15931549
202309,09020000,52371,344217,455703212,7863,19224036
202309,09007000,7958,58755,79337646,1467,2669176
202310,63000000,4446274,38967121,65110374289,2102637,9513216224
202310,65000000,6132383,47917061,68218590597,2008324,6294926385
202310,68000000,2936862,22216318,32322984015,1133174,2856839992
202310,10004000,774416,6439300,9278607775,510816,931586079
202310,10018000,721096,5788372,8767846321,255147,849533520
202310,10005000,485280,3414347,4775906496,120877,271776754
202310,66000000,3764693,28057005,43239573182,1002863,3868771335
202310,10007000,1042307,6911500,10336611166,221546,656985148
202310,10008000,351977,2388749,3382240582,163733,189575966
202310,10009000,452706,2974256,4240194249,133666,234910814
202310,10010000,335043,2124824,3063322181,54758,177192251
202310,10020000,300032,1967414,3044105306,60900,201838364
202310,67000000,2102594,14485406,21159064952,478525,1594646666
202310,64000000,3298125,22748930,34139765914,785103,2641663364
202310,10013000,601630,3761075,5768851604,103903,310489116
202310,10017000,435137,3097690,4194067510,103361,293542212
202310,10002000,379455,2600266,3709591578,83519,223066371
202310,10015000,255639,1764935,2588918996,43160,136697390
202310,10014000,133032,904583,1231933447,22880,54283518
202310,10016000,60488,418417,572825556,9659,22912537
202310,09020000,53276,357488,509028359,8721,22162189
202310,09007000,8085,64407,80281057,1827,4430442
202311,63000000,4480426,39265359,67056160628,1910981,8718318781
202311,65000000,6177648,48178676,70546072603,1822303,6165266594
202311,68000000,2954449,22394766,33130015993,1155057,2593205863
202311,10004000,783800,6707938,9795746496,669731,843338535
202311,10018000,724983,5838988,9138122300,245933,791434211
202311,10005000,488978,3398560,4880576768,89680,264406353
202311,66000000,3790791,28156721,43210452117,964866,3729832286
202311,10007000,1050363,6954263,10437317554,224557,603701240
202311,10008000,354564,2405579,3422087896,175683,182125218
202311,10009000,455570,2984491,4429213464,122237,239669946
202311,10010000,337729,2139895,3155751144,53749,161741078
202311,10020000,304072,1994981,3184768334,59691,215440993
202311,67000000,2129462,14652628,23429388127,462678,1622226956
202311,64000000,3325724,22917288,35996697109,775427,2532699376
202311,10013000,604127,3751441,5744141999,103674,291626084
202311,10017000,438258,3114483,4361077286,94795,292870590
202311,10002000,386466,2631715,3886594604,82237,237184426
202311,10015000,257209,1782812,2597863922,45389,132442341
202311,10014000,136940,934133,1331322761,23112,49347751
202311,10016000,61169,425206,606607337,10091,25490386
202311,09020000,56112,367849,514288813,8985,21399836
202311,09007000,8220,63143,83804300,1938,4307147
202312,63000000,4507048,40285300,65366802939,1994157,9222199161
202312,65000000,6215641,49381167,69377257049,1933816,6249971460
202312,68000000,2977210,22883916,32472573610,1034949,2589270111
202312,10004000,793256,7025507,9867159661,764062,873177070
202312,10018000,734052,6046312,9354648722,234505,797979470
202312,10005000,494030,3533467,5042191368,99754,292132812
202312,66000000,3836118,29148231,43632221052,982321,3599847613
202312,10007000,1063153,7208249,10540661901,231929,591139261
202312,10008000,359360,2493288,3445249219,190026,181422186
202312,10009000,461293,3080852,4372011366,122895,213098228
202312,10010000,341602,2211475,3191131838,55907,181033280
202312,10020000,305828,2051100,3109497585,61197,220569897
202312,67000000,2139865,14946939,21804831687,478814,1667816928
202312,64000000,3351078,23665826,35166697517,837011,2533785101
202312,10013000,612154,3881671,5865270806,105848,289321117
202312,10017000,440274,3182313,4293079596,99483,277224920
202312,10002000,388520,2712001,3877664086,83221,225271385
202312,10015000,258252,1831323,2573312145,44890,123516426
202312,10014000,137476,963566,1316431356,23551,54311273
202312,10016000,62310,443160,639489433,10725,30336499
202312,09020000,56807,386994,554294116,9879,24358219
202312,09007000,8232,64897,92897161,1743,3570359
202401,63000000,4503239,39490189,65700311341,1978274,9063993413
202401,65000000,6217155,48760840,69544644275,2018798,6184966047
202401,68000000,2983861,22557002,32874072909,999034,2656049915
202401,10004000,793194,6789504,9650924562,683138,945147325
202401,10018000,733301,5895645,9018997259,253938,913515557
202401,10005000,494841,3477584,5016144480,99166,296325791
202401,66000000,3837770,28734134,44673443727,1085300,3848569994
202401,10007000,1062068,7041180,10524269515,228748,604145735
202401,10008000,360239,2475272,3453884095,207525,180066314
202401,10009000,462544,3022274,4447924079,134064,231876381
202401,10010000,342210,2173104,3116840706,59800,163137667
202401,10020000,307268,2027412,3107230150,66574,215872580
202401,67000000,2147797,14781059,21710951824,507245,1582229476
202401,64000000,3351351,23317941,35222233699,844419,2559013738
202401,10013000,614019,3850355,5793512146,116553,320269505
202401,10017000,441237,3141933,4317015816,101149,295279312
202401,10002000,389644,2684330,3813671026,86009,220366380
202401,10015000,261310,1845785,2630442354,50715,133389053
202401,10014000,138749,961827,1353832510,26133,73575933
202401,10016000,61908,428726,622348522,12283,29960026
202401,09020000,56391,373480,521275311,11287,24655085
202401,09007000,8258,65664,104040078,2519,4579634
202402,63000000,4441066,36712977,59137248607,2213825,9356635875
202402,65000000,6152350,46051684,63655293405,2459272,6583407065
202402,68000000,2952685,21815008,29732422989,1667317,2698779683
202402,10004000,785825,6852874,8970368771,1156360,1013464754
202402,10018000,725875,5559901,8348539734,294518,960518975
202402,10005000,488021,3248572,4557458039,108468,345473699
202402,66000000,3798678,27322420,40342306599,1357706,3808852702
202402,10007000,1050924,6676774,9519361324,258173,620154300
202402,10008000,354367,2321152,3093739332,199923,189878482
202402,10009000,455395,2866156,3970299962,166212,242945155
202402,10010000,336280,2031882,2822774372,60490,163697015
202402,10020000,302178,1901574,2799360356,65181,201732994
202402,67000000,2121862,14010782,19960290701,523062,1645642496
202402,64000000,3308009,22214599,31796354889,1070873,2581188433
202402,10013000,603253,3618832,5180751354,110732,300828362
202402,10017000,432857,2928144,3885434123,112118,313153899
202402,10002000,382140,2499855,3441241878,88770,237289803
202402,10015000,255630,1697476,2340986739,49470,124789152
202402,10014000,135617,894857,1184856182,37264,67691666
202402,10016000,61256,402556,564925383,11413,31070559
202402,09020000,55600,347508,479683558,11037,23739591
202402,09007000,8067,61732,80979950,2224,3836533
202403,63000000,4492164,39397258,62341302257,2232695,9625155515
202403,65000000,6224057,49340765,67139159949,2754686,7115089314
202403,68000000,2982928,23243966,31266550377,1743836,2946002635
